,name,War,Film-Noir,Sci-Fi,History,Music,Musical,Fantasy,Thriller,Romance,Horror,Mystery,Family,Animation,Comedy,Drama,Biography,Adventure,Action,Crime,Western,Sport,Films,Produced
949,Justin Theroux,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,2,22290528
950,Laura Harring,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7220243
951,Naomi Watts,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,2,0,0,3,40625601
952,Kate Hudson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,32534850
953,Patrick Fugit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,32534850
954,María Mercedes Villagra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1221261
955,Graciela Tenenbaum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1221261
956,Gastón Pauls,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1221261
957,Chris Cooper,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,3,176389369
958,Franka Potente,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,1,0,2,2,0,0,4,358161984
959,Beau Billingslea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1000045
960,Yoshiyuki Takei,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1000045
961,Hiroyuki Okiura,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1000045
962,Tensai Okamura,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1000045
963,Georges Siatidis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1059830
964,Filip Sovagovic,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1059830
965,Rene Bitorajac,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1059830
966,Branko Djuric,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1059830
967,Leonor Watling,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9284265
968,Javier Cámara,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9284265
969,Rosario Flores,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,9284265
970,Ziyi Zhang,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,181788891
971,Jet Li,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,2,78343749
972,Richard Griffiths,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,250903616
973,Emmy Rossum,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,90135191
974,Kevin Bacon,0,0,1,2,0,0,0,2,0,0,1,0,0,0,5,1,2,1,2,0,0,6,619414763
975,Sean Penn,1,0,0,0,0,0,0,2,0,0,2,0,0,0,6,0,0,1,3,0,0,6,268409980
976,Zarah Jane McKenzie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
977,Güven Kiraç,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
978,Sibel Kekilli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
979,Birol Ünel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
980,Lucy Davis,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13542874
981,Kate Ashfield,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13542874
982,Nick Frost,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,2,37180139
983,Terrence Howard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,318412101
984,Gwyneth Paltrow,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,370776111
985,Kad Merad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3635164
986,Jean-Baptiste Maunier,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3635164
987,François Berléand,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3635164
988,Gérard Jugnot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3635164
989,Émile Vallée,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
990,Danielle Proulx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
991,Marc-André Grondin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
992,Michel Côté,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
993,Meryl Streep,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,0,0,0,4,221025397
994,George Clooney,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,2,0,0,4,524025362
995,Adil Hussain,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,126657796
996,Suraj Sharma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,124987023
997,Kim Uylenbroek,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2280348
998,Justine Waddell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2280348
999,Catinca Untaru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2280348
1000,Lee Pace,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2280348
1001,Ryô Kase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,13756082
1002,Tsuyoshi Ihara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,13756082
1003,Kazunari Ninomiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,13756082
1004,Ellen Crawford,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1005,John Billingsley,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1006,Tony Todd,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1007,David Lee Smith,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1008,Elizabeth Berrington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,7757130
1009,Colin Farrell,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,139830056
1010,Leonard Nimoy,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,336642982
1011,Simon Pegg,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,2,3,0,0,0,4,515069262
1012,Zachary Quinto,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,486508680
1013,Chris Pine,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,3,513371130
1014,Alexandru Potocean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1185783
1015,Vlad Ivanov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1185783
1016,Laura Vasiliu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1185783
1017,Anamaria Marinca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1185783
1018,Elijah Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25379975
1019,Patricia Arquette,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,1,0,0,1,0,0,4,47345631
1020,Ellar Coltrane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25379975
1021,Dara Singh,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4108
1022,Tarun Arora,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4108
1023,Mark Margolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,26236603
1024,Evan Rachel Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,26236603
1025,Marisa Tomei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,79165771
1026,Nathalie Boltt,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115646235
1027,Jason Cope,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115646235
1028,David James,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115646235
1029,Sharlto Copley,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,115646235
1030,Henrik Dahl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2122065
1031,Per Ragnar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2122065
1032,Lina Leandersson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2122065
1033,Kåre Hedebrant,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2122065
1034,Rosie Shaw,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5009677
1035,Dominique McElligott,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5009677
1036,Reda Kateb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2084637
1037,Adel Bencherif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2084637
1038,Niels Arestrup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2084637
1039,Tahar Rahim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,3415233
1040,Alexandre Tharaud,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6739492
1041,Isabelle Huppert,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6739492
1042,Emmanuelle Riva,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6739492
1043,Emily Blunt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,147095549
1044,James Cromwell,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,44671682
1045,Bérénice Bejo,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,46002278
1046,Jean Dujardin,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,44671682
1047,Ahmet Mümtaz Taylan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13873
1048,Taner Birsel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13873
1049,Muhammet Uzuner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13873
1050,James McAvoy,0,0,2,1,0,0,0,0,1,0,1,0,0,0,2,1,2,2,0,0,0,4,448862767
1051,Ariane Labed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8114627
1052,Seamus Davey-Fitzpatrick,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8114627
1053,Oscar Isaac,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,962105183
1054,John Boyega,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,936662225
1055,Daisy Ridley,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,936662225
1056,Forest Whitaker,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,118152000
1057,Taika Waititi,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,3,7015555
1058,Thomasin McKenzie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,349555
1059,Roman Griffin Davis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,349555
1060,Riz Ahmed,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,32381218
1061,Bill Paxton,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,3,306425407
1062,Rene Russo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,32381218
1063,Cate Blanchett,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,3,2,0,0,0,4,634660939
1064,Tom Hiddleston,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,315058289
1065,Jack Reynor,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3237118
1066,Maria Doyle Kennedy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3237118
1067,Aidan Gillen,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3237118
1068,Ferdia Walsh-Peelo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3237118
1069,Annalise Basso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5875006
1070,Samantha Isler,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5875006
1071,Rachel House,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,5202582
1072,Rima Te Wiata,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,5202582
1073,Julian Dennison,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,329794317
1074,Bob Balaban,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,32015231
1075,Koyu Rankin,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,32015231
1076,Bryan Cranston,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,1,0,0,3,203102289
1077,Sharon Percy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,258168
1078,Hayley Squires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,258168
1079,Dave Johns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,258168
1080,Amira Casar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18095701
1081,Michael Stuhlbarg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,118641840
1082,Timothée Chalamet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18095701
1083,Armie Hammer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18095701
1084,Azhy Robertson,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2000000
1085,Julia Greer,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2000000
1086,Adam Driver,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2000000
1087,Mayu Matsuoka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3313513
1088,Kirin Kiki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3313513
1089,Sakura Andô,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3313513
1090,Lily Franky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3313513
1091,Saswata Chatterjee,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1092,Sahil Vaid,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1093,Sanjana Sanghi,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1094,Jamie Lee Curtis,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,212359751
1095,Molly Picon,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,80500000
1096,Leonard Frey,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,80500000
1097,Norma Crane,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,80500000
1098,Topol,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,80500000
1099,Ben Johnson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29133000
1100,Timothy Bottoms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29133000
1101,John Matthews,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4081254
1102,Alec Cawthorne,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4081254
1103,Laurence Olivier,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4081254
1104,Lee J. Cobb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,232906145
1105,Linda Blair,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,232906145
1106,Max von Sydow,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,364979071
1107,Don Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,53267000
1108,Victor Jory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,53267000
1109,Steve McQueen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,53267000
1110,Peter Boyle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,86300000
1111,Marty Feldman,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,86300000
1112,Gene Wilder,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,209800000
1113,Sully Boyar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,50000000
1114,Penelope Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,50000000
1115,Lorraine Gary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,260000000
1116,Richard Dreyfuss,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,392088635
1117,Roy Scheider,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,3,313454386
1118,Carol Kane,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,39200000
1119,Tony Roberts,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,39200000
1120,Woody Allen,1,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,0,0,5,114953318
1121,Jack Warden,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,3,154777511
1122,Melvyn Douglas,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,32102244
1123,Shirley MacLaine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30177511
1124,Peter Sellers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30177511
1125,Ken'ichi Hagiwara,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1126,Roshan Seth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,52767889
1127,Rohini Hattangadi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,52767889
1128,Paul Winfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38400000
1129,Minori Terada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1130,Kotoe Hatsui,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1131,Keiko Yokozawa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1132,Mayumi Tanaka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1133,Stanislas Carré de Malberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4542825
1134,Francine Racette,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4542825
1135,Raphael Fejtö,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4542825
1136,Gaspard Manesse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4542825
1137,Curt Bois,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3333969
1138,Otto Sander,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3333969
1139,Solveig Dommartin,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3333969
1140,Mandy Patinkin,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30857814
1141,Cary Elwes,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,3,113688183
1142,Tesshô Genda,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,553171
1143,Mami Koyama,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,553171
1144,Nozomu Sasaki,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,553171
1145,Mitsuo Iwata,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,553171
1146,Gerald R. Molen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,178800000
1147,Dustin Hoffman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,4,408927000
1148,Richard Edson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27545445
1149,Ruby Dee,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27545445
1150,Ossie Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27545445
1151,Rodney A. Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,184208848
1152,Graham Greene,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,2,284221347
1153,Jesse Corti,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,218967620
1154,Robby Benson,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,218967620
1155,Paige O'Hara,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,218967620
1156,Kirk Wise,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,218967620
1157,Walter Matthau,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,2,70405498
1158,Jack Lemmon,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,2,81130726
1159,Kevin Costner,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,1,0,1,1,0,4,500492087
1160,Linda Larkin,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,217350219
1161,Scott Weinger,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,217350219
1162,John Musker,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0,2,0,0,0,0,3,577650742
1163,Gabrielle Anwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63895607
1164,James Rebhorn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,112219255
1165,Chris O'Donnell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63895607
1166,Enrique Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4496583
1167,Jesse Borrego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4496583
1168,Damian Chapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4496583
1169,Stephen Tobolowsky,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,70906973
1170,Chris Elliott,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,70906973
1171,Andie MacDowell,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,77017952
1172,Bill Murray,0,0,0,0,0,0,2,0,3,0,0,0,1,6,3,0,1,1,0,0,0,6,437745154
1173,William Hickey,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,75082668
1174,Catherine O'Hara,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,75082668
1175,Chris Sarandon,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,105940482
1176,Danny Elfman,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,75082668
1177,Kôichi Yamadera,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,2,515905
1178,Akio Ôtsuka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,515905
1179,Iemasa Kayumi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,515905
1180,Atsuko Tanaka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,515905
1181,Joseph Melito,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57141459
